GENE_SYMBOL	ID_REF	VALUE	ABS_CALL
Myh8	162374_r_at	68.8	A
Rab6	98927_at	3194.6	P
Tyro3	162282_f_at	119	A
Stk38	162406_f_at	-152.6	A
Cds2	104627_at	546.3	P
Pax9	98838_at	81	A
Asgr1	93433_s_at	81.9	A
Plk3	161636_r_at	5488.4	A
Plbd1	98033_at	116.6	A
Cplx2	98782_at	639.2	P
Btg2	101583_at	1883.6	P
Arfgap3	97811_at	1427.1	P
Nap1l1	98587_at	2993.2	P
Zfp148	99502_at	812.3	P
Ndufs6	96291_f_at	5247.6	P
Usp2	92820_at	-39	A
Pacrgl	104446_f_at	232	A
Ppp1r1a	96114_at	85.7	A
Prkg2	98368_at	585.5	A
Inhbb	160828_at	26.6	A
Erbb4	101777_at	15.1	A
Cox18	92388_at	1763.2	P
F8a	160902_at	106	A
C78513	97693_at	-47.4	A
Akp3	102147_at	3.3	A
Pip5k1b	103573_at	53.9	A
Cd22	102939_s_at	-113.4	A
Psat1	96295_at	8391	P
Lrrc8c	104523_at	415.5	P
Ttc3	98555_at	1857.9	P
Kif20a	160501_at	1614.1	P
Tcte1	102747_at	935.4	A
Tnrc6a	103315_at	880.7	P
C80678	96388_at	-215.4	A
Adam23	92357_at	63.7	A
Aebp1	100412_g_at	7153	P
Stk11	160372_at	548.1	P
Npy1r	93007_at	-55.4	A
Rpl41	100213_f_at	64628.6	P
Ezh2	99917_at	1060.9	P
Ap2s1	96638_at	-118.6	A
Apc2	102582_at	-615.4	A
Mobkl1a	103321_at	402.3	P
Grlf1	96208_at	2012.7	P
Itgav	98366_at	883.7	P
Top2a	99578_at	2751.2	P
Nek7	102827_at	4321	P
Gabrb3	99897_at	13	A
Ergic3	96345_at	3870.1	P
Banp	98512_at	263.4	A
Nfe2	98010_at	84.2	A
Got1	93489_at	-56.9	A
Prom1	93389_at	10.9	A
Znhit2-ps	104528_at	53	P
C1qc	92223_at	38.5	A
Plp2	93323_at	27879	P
Ift20	101518_at	142.9	A
Cul3	92797_at	2090.1	P
Rgs6	94568_at	163.5	A
Hdgfl1	99869_at	503.9	A
Abp1	160923_at	55.3	A
Tbl1x	94935_at	746.2	P
Mylpf	162101_f_at	-60.5	A
Pold1	103057_at	996.4	P
Rbfox2	104197_at	186	P
Sumf1	103911_at	534.1	P
Serf2	92618_at	3684.5	P
Prosc	101568_at	391.5	P
Mapk12	92323_at	147.9	A
Serbp1	96539_at	-23.7	A
Tep1	93367_at	183.8	M
Zfp653	104666_at	38.1	A
Cd2bp2	160766_at	262.3	A
Hemt1	102950_at	83.9	A
Ola1	160166_r_at	1490.2	P
Slc20a1	103065_at	1112.5	P
Mif	94848_at	17.2	A
Col6a3	101110_at	5074.3	P
Six5	97122_at	-199.2	A
Cyfip2	102009_at	73.7	A
Pira1	95784_at	-51.2	A
Gramd3	93484_at	22.3	A
Polg2	162277_r_at	-50.7	A
Cmtm4	100704_at	-67.7	A
Cenpa	100616_at	2170.2	P
Gamt	161644_f_at	1044.5	P
Nop58	92569_f_at	1074.2	P
Galnt2	97553_at	5557.3	P
C80425	92520_at	102.1	A
Gria3	97793_at	108.2	A
Pdcd2l	160448_at	1083.2	P
Atp1a2	99481_at	-69.1	A
Lhx1	92961_at	137.2	A
Rpn2	94077_f_at	6769.2	P
Klk1b3	94714_at	-16.8	A
Ankrd46	93054_at	1734.5	P
Gas2	94338_g_at	241.3	P
2610528A11Rik	104737_at	45	A
Znrf1	95155_at	843.1	P
LOC100505002	97574_f_at	9.2	A
Slk	101437_at	479	P
Amelx	94707_s_at	-1.9	A
Gne	97924_at	499	P
Gpr143	98871_at	0.3	A
H2-M2	101300_at	662.8	P
Grem2	103975_at	-196.9	A
Ltbr	97980_at	1587.9	P
Pam16	160258_at	-6.6	A
Dynlt3	95056_r_at	84.1	A
Mll5	103969_at	1862.4	P
Igbp1	101102_at	1122.1	P
Tead1	104233_at	91.6	A
Il1r1	93914_at	1200.6	P
Cyct	92929_at	86.6	A
Fpr2	101800_at	100.8	M
Sar1b	94871_r_at	944.3	P
Stk25	98955_at	165.8	A
Adamdec1	98976_at	-76	A
C1ra	95414_i_at	648.2	P
Prkce	103223_at	314.9	P
2810449G22Rik	162405_at	24	A
Wnt7a	101316_at	-166.9	A
Gpr133	98355_at	441.1	A
Prkrir	99975_at	1668	P
Myod1	102986_at	359.1	A
Atp13a3	95978_at	1363.7	P
1700113A16Rik	161310_at	-87.2	A
BC017643	160512_at	1733.6	P
S100a3	101052_g_at	436.6	P
Smyd5	102375_at	326.5	A
Rab31	96811_at	4057.7	P
Polr1e	98021_at	719.3	P
Cstf1	161631_f_at	247	P
Mef2c	104592_i_at	-217.9	A
Casq2	93053_at	266.4	P
Sstr1	101318_at	-174	A
Serpina6	96227_at	253.4	A
Fam96a	96613_at	2585	P
Myadm	96285_at	11118.6	P
Cand1	99338_at	1675.4	P
Rreb1	160824_at	386.7	P
Golga4	102060_at	742.2	P
Sprr1b	100445_f_at	398.7	P
Clcn1	95376_at	-309.7	A
Prosc	101567_at	303.4	A
Hspg2	101399_at	1643.1	M
Tnfrsf9	103509_at	1636.5	P
Snta1	162147_f_at	1087	A
Mrps18b	95159_at	1369.6	P
Nfkb2	103614_at	492.8	P
Rag2	101163_at	-36.1	A
Igh-6	93583_s_at	796.5	P
Acot9	160171_f_at	3945.7	P
Rpl13	102109_at	40133.8	P
Aph1a	98078_at	731.5	P
Cdc16	96236_at	1573.5	P
Slc37a4	97430_at	277.3	A
Mpdz	93887_at	1389.2	P
Vip	100393_at	-55.3	A
Uba1	162497_r_at	824.5	A
Kif5a	96583_s_at	7.6	A
Itga3	104211_at	3090	P
Scarb1	100095_at	1635.3	P
Ercc2	99397_at	915.4	P
Cirh1a	102315_at	2384.7	P
Gcnt1	92655_at	336.3	A
Rrp12	160974_at	10.2	A
Cyp3a13	99463_at	14.3	A
Ms4a2	96509_at	202.7	P
Kctd12	104735_at	-73.1	A
Ifngr2	160694_at	757.5	P
Mal	99089_at	88.1	A
Inadl	104425_at	-14.7	A
Asl	104566_at	377.3	A
Hpgd	93351_at	-6.2	A
Ampd3	104671_at	1758.7	P
Ebi3	93608_at	-146.6	A
Slc22a2	102947_at	122.5	A
Pdxdc1	160163_at	1117.3	P
Qsox1	96601_at	-23.3	A
Large	103276_at	873.9	P
Rrp7a	160382_at	2672.6	P
BC016495	95920_at	-48.1	A
Osbpl9	161810_r_at	58.2	M
Ppfibp2	162129_f_at	-6.2	A
Scamp2	162039_f_at	663	P
Oxt	94775_at	-135.9	A
Mtap7d1	97338_at	12.1	A
Ankhd1	103774_at	449.3	P
Cyth3	103434_at	578.6	P
Rbm18	94898_at	1317.6	P
Lpgat1	104260_at	373.1	P
Slc38a2	162135_r_at	27.9	A
Ctps2	160652_at	2747.8	P
Mki67ip	93342_at	724.8	P
Stx3	100497_at	-73.3	A
Rit2	102083_at	235.7	A
Slc10a1	100339_at	109.4	A
Slc34a2	98994_at	-271.3	A
Copg	96936_at	3028.6	P
Slc35b1	100091_at	4776.2	P
Rom1	161525_f_at	96.4	A
Celf1	104073_at	68.3	A
Sac3d1	161135_f_at	240.8	A
H2-Q7	98438_f_at	11535.9	P
Cox6b1	99114_r_at	72.7	A
Lamc2	100428_at	860.6	P
Msmb	100715_at	-23	A
Pcp2	162452_at	4.9	A
Inmt	97402_at	13.9	A
Cotl1	95466_at	653.7	P
Bmpr2	99865_at	339.8	P
Mup3	101909_f_at	-102.4	A
Pou2f1	102893_at	329.4	P
Lcn3	101133_at	-48.9	A
Wdr45	96728_at	1304.7	P
Utrn	92508_s_at	415	P
Dnajb11	98572_at	1126.8	P
Dync1i1	103809_r_at	653	A
Cyp2f2	100069_at	223.6	A
Fgfr2	93091_s_at	-174.3	A
Lrpap1	161988_f_at	44.2	A
Mett11d1	100904_at	423.7	A
Klf10	99602_at	1346.9	P
Col5a2	92567_at	47.5	A
Bub1	104097_at	1109.6	P
Kcnab3	102577_at	50.2	A
Ier3	94384_at	14079.7	P
Litaf	93753_at	6314.1	P
Hmgcs2	92590_at	-66.5	A
Erf	93670_at	1320.2	P
Serpina1e	101574_f_at	135.5	A
Rrbp1	92850_at	2738.8	P
Ccnd3	160545_at	1005.8	P
Gng11	94377_at	215	A
Peli1	94505_at	498.6	P
Tm4sf5	104707_at	-67.6	A
Cggbp1	161621_r_at	44.6	A
Ncdn	99633_at	1361.6	P
Adam4	92733_at	69	A
Baat	104273_at	276.1	P
Trpc5	97580_at	-98.4	A
Rspo1	98312_at	-106	A
1110038F14Rik	94233_at	1250.5	P
St3gal1	99847_at	944.7	P
Sdsl	162361_at	134.5	A
Dynll2	101929_at	4051.4	P
Aak1	104176_at	504.4	P
Tm9sf1	97359_at	3209.8	P
Tmem205	95442_at	1122.9	P
Rbbp9	104618_at	871	P
Gp5	161585_at	632.5	P
Canx	94886_at	496.2	P
Smarcad1	98991_at	233.5	P
Wdtc1	97536_at	1008.5	P
Dock7	103356_at	916.7	P
Rela	97813_at	3785.3	P
Rhoa	101111_at	503.1	A
C77609	95966_at	-31.9	A
Cnot6l	102966_at	343.8	A
Klk1b1	95775_f_at	-86.3	A
Cplx1	101198_at	-426.3	A
Tubg2	99925_f_at	654	P
Gm1502	101718_f_at	247.2	A
Gmnn	160069_at	1083.7	P
Mdh1	97508_at	357.4	M
Calb1	98133_at	49.7	A
Chrna6	96996_at	5.7	A
Tiprl	104052_at	1797.3	P
Tyrp1	97956_g_at	-931.5	A
Uqcrq	93844_at	13123.4	P
Eif2s3x	94252_at	13927	P
Pdlim7	160367_at	677.3	P
Agpat3	160807_at	831.5	P
Riok3	161551_f_at	464.5	A
D030056L22Rik	160768_at	1210.5	P
Rock2	98504_at	2568.5	P
Hmox1	160101_at	6626.5	P
Rabgap1l	161204_r_at	-32.3	A
Mogat2	162432_f_at	13	A
Vdac1	98139_at	131.8	A
Rae1	161455_r_at	1458.2	P
Ptprg	93936_at	405.1	P
Pipox	101844_at	152.5	A
AA415014	161106_r_at	-144.8	A
Vegfb	103001_at	943.3	P
Pde6d	160602_at	1087.3	P
Tmem30a	95613_at	4908.8	P
Cuedc1	102702_at	381.7	A
Atp6ap1	161806_r_at	17.5	A
Mutyh	96558_at	-59	A
Fv1	99807_r_at	159.6	P
Ndufb2	95132_r_at	5173.9	P
Traf6	104189_at	424.8	P
Por	99019_at	1907	P
Pfkfb1	103297_at	-173.9	A
Prss29	99708_at	-250.9	A
Map3k7	160854_at	226.4	P
Cad	96827_at	207.4	A
Ltbp1	103209_at	1173.7	P
Hipk3	103233_at	650.2	P
Ptcd3	160400_at	831.6	P
Akt1s1	94290_at	948.5	P
Dram2	161540_r_at	3.6	A
Slbp	160471_at	1479.7	P
Ankrd13a	160338_at	933.5	P
Lonp1	160328_at	948.3	P
Tsc2	97951_s_at	1381.1	P
Hnrnpul2	104609_at	956.2	P
Rab3a	161790_at	31.1	A
Sprr2h	94121_at	304.2	P
Icam1	96752_at	-17.2	A
Dlx1	98394_at	1032.6	P
Tbc1d24	97710_f_at	55.6	A
Actl7b	101864_at	-611.7	A
Sprr1a	160909_at	-4.2	A
Stil	92367_at	227.9	A
Slc35d1	104413_at	563.4	P
Slpi	92858_at	30295.2	P
Adh4	103982_s_at	-103	A
Ms4a4c	98373_at	67.9	A
Herpud1	95057_at	1211.3	P
Cd97	160276_at	-0.5	A
Prom1	93390_g_at	90.2	A
Lrrc6	160952_r_at	-9.4	A
Nfu1	160176_at	2343.4	P
Ctf1	161479_f_at	-22.5	A
Ctse	104696_at	-0.4	A
Man1a	160579_at	407.4	P
Polb	96217_at	137.2	A
Psmd7	103350_at	6648.7	P
Hoxb7	92914_at	300.1	M
Immt	162006_r_at	587.7	P
Rogdi	97228_at	238.8	A
Ptpn21	99970_at	317.5	A
Limd1	160066_at	287.8	A
Akap7	96413_at	44.3	A
Akap1	97368_at	1888.2	P
Ccrl2	93617_at	210.8	A
Tk2	101356_at	338.2	P
Trim13	103691_at	292.4	A
Col11a2	103616_at	-46.6	A
Il1r2	102658_at	105.5	A
Nme1	161161_r_at	588.9	A
Fubp1	160248_at	600.6	P
Gbas	102402_at	2625.2	P
Rdbp	92610_at	1453.4	P
Fpgs	160850_at	1406.4	P
Akirin2	93767_i_at	6946.3	P
Ada	93205_at	-160.5	A
Qk	95096_at	4361.5	P
Ces1d	101538_i_at	-147.5	A
Ubqln1	99575_at	4119.7	P
Myog	103053_at	209.5	A
Rhoc	96056_at	7919.8	P
Txndc16	161005_at	832.5	P
Gba2	92784_at	-43.4	A
Vps4b	93337_at	2209.1	P
Ksr1	92765_s_at	-394	A
Fn1	92852_at	18566.4	P
Sec24b	102211_r_at	212.3	A
Smad2	104536_at	1309.5	P
Usp24	96563_at	687.9	P
Cerk	101426_at	413.4	P
Tspan12	160678_at	16.6	A
Hiatl1	98917_at	1212.9	P
Ccs	162052_i_at	40.2	A
Hal	92833_at	54.6	A
Smarcb1	96050_at	2138.9	P
Efnb1	98407_at	397.8	P
Zfp758	104694_at	414.1	P
Itgae	161730_f_at	-43.8	A
Dmtf1	94271_at	-16.5	A
Uhrf1bp1	103773_at	824.4	P
Crct1	98519_r_at	-314.9	A
Ptprm	92308_at	131.6	P
Usp8	98972_at	1106.6	P
Ltbp2	92335_at	1462.2	P
Slc1a1	104747_at	-55.4	A
Heatr2	161973_r_at	60.7	A
Col1a1	94305_at	12306.8	P
Asna1	92428_at	3726.5	P
Tmem115	94990_at	690.9	P
Podxl	100394_at	-333.9	A
Tbc1d20	101505_at	1367.2	P
Coro1a	96648_at	-155.3	A
Plagl1	92501_s_at	0.6	A
Asb6	160748_at	-561	A
Prkab1	160808_at	1367.4	P
1600029D21Rik	97413_at	-234.4	A
Pla2g5	94665_at	46.3	A
Rpl10a	100711_at	18719.1	P
Efhd1	92786_at	52.5	A
Scn7a	101132_at	-72.8	A
Snx21	104488_at	417.7	M
Tspyl4	104045_at	92.7	P
Bysl	96644_at	140.3	A
Lemd2	97366_at	1458.7	P
Foxm1	98306_g_at	1925.4	P
Dfna5	97124_at	1518.1	P
Tst	160085_at	419	P
Sh2d1b1	101343_at	349	P
Nr4a2	92248_at	479.5	P
Rps12	102126_at	37977.4	P
Capn3	103272_at	636.3	P
Ins1	97659_r_at	1434.1	P
Shbg	100702_at	313.3	M
Ptpn1	94929_at	3896.2	P
B4galt1	103002_at	2332.7	P
Ppp1r12c	161521_at	-34.7	A
Ccdc123	102011_at	213	A
Zscan2	101166_at	22	A
Fdps	162281_at	-334	A
Hmgb4	103632_at	8.9	A
Actb	95705_s_at	173.1	A
Ccl1	94166_g_at	-113.8	A
Rpp30	160071_at	689	P
Fabp1	94075_at	-26.5	A
Reg3b	161890_f_at	-47.3	A
Bad	161500_i_at	432.3	P
Efhd2	162427_r_at	-532.7	A
Esrp2	161162_at	116.5	A
Dnajc8	95699_f_at	6529.3	P
Angpt1	96510_at	1508.6	P
Exoc7	104345_at	876.2	P
D1Ertd75e	97140_at	-41.3	A
Hoxa3	102087_at	503.2	A
Rad51l1	103944_at	370.4	P
Arpc5l	95538_at	1327	A
Gga1	98445_at	741.8	P
Dnajc9	160203_at	2750.8	P
C78878	95973_at	-43.9	A
Cwf19l1	162256_r_at	-612.4	A
AA408954	100747_at	47.3	A
Prl	92803_at	-92	A
Arl4a	92805_s_at	-622.4	A
Serpini1	99494_at	69	A
Csnk2a1	103441_at	376.9	P
Gm3716	96492_at	-64.5	A
Bfsp1	100390_s_at	71.6	A
Nin	92693_at	158.4	A
Dsc1	100760_at	86.8	A
Fam96b	162471_i_at	41.8	A
Cox7a1	102749_at	214.7	A
AA414993	95177_at	36.9	A
Cd2ap	103281_at	533.2	P
Mrps12	98547_at	1299.2	P
Prss8	100909_at	-227.3	A
Fdx1	92587_at	2462.5	P
Wdr6	95643_at	3506.2	P
H2afj	104487_at	189.2	P
Slc25a47	94440_at	22.1	A
Pdgfra	160332_at	322.1	A
Bcap31	93252_at	7393.3	P
4632419I22Rik	93437_f_at	829.2	P
Hsp90aa1	95282_at	14723.3	P
Cpne3	104274_at	2972.6	P
AA517858	95249_at	33.8	A
Akt2	160558_at	1370.2	P
Cdx1	103477_at	-28.8	A
Ldb2	93682_at	744.2	A
Vsx2	101127_at	-40.9	A
Pa2g4	100125_at	768.3	P
Tmem56	103257_at	28.5	A
Bche	94644_at	88.9	A
St6galnac6	100369_at	837.5	P
Parp1	101957_f_at	268.7	M
Dpf2	96073_at	2693.3	P
Matr3	96012_f_at	8470.2	P
Il4	92285_at	49.9	A
Cdc45	102403_at	944.8	P
Acsl4	104017_at	1566	P
Prpmp5	98383_r_at	-386.2	A
Cadps	92988_i_at	18.8	A
Tyk2	97573_at	-76.8	A
Rarres2	97835_at	191.2	A
Loxl1	103850_at	3382.4	P
Abcb7	103300_at	1036.9	P
Rgs16	94378_at	357.9	A
Rabggtb	95077_at	1736.2	P
Cyb561	92391_at	351.4	A
Sec1	99375_at	73.1	A
Cdk1	100128_at	5958.1	P
Adh5	98625_s_at	5724.5	P
Hmgcs1	94325_at	5244.5	P
Nbeal2	95961_at	-243.3	A
Cphx	93458_at	3.7	A
Tmem208	96342_at	2727	P
Corin	103289_at	25	A
Lgals1	99669_at	63106.3	P
Ppp4r2	94970_at	612.6	P
Fhl1	97498_at	265.6	A
Bmp8a	92982_at	79.9	A
Ranbp3	160348_at	2309.5	P
Ciz1	100995_at	117.2	A
Il9r	95275_at	-36.2	A
Ssrp1	95069_at	5035.3	P
Tm7sf3	103402_at	245	A
Top2b	99462_at	753	P
Txnrd3	161043_r_at	1.5	A
Irg1	98773_s_at	12.2	A
Pex13	94491_at	839.5	P
Mvd	160770_at	605.7	P
Krt19	92550_at	-173.7	A
Sycp3	160143_r_at	17	A
Rac3	104180_at	45.5	A
Elf1	160721_at	353.2	P
Ppp6c	103947_at	535.2	P
Ankrd10	92787_at	908.8	P
Sdhb	95053_s_at	4907.6	P
Egfl8	101345_at	-1013	A
Chaf1a	95527_at	499.5	P
0610007P22Rik	103372_at	-146.5	A
Tpbpa	100709_at	26.5	A
Gnb1	94854_g_at	1247.1	P
Rnf114	94215_at	38.7	A
Rnd2	104432_at	-88.9	A
Tssc4	160557_at	1748.4	P
Tmem59	95477_at	5696.2	P
Nkx1-2	98337_at	204	A
G3bp2	101106_at	1595.2	P
Nnmt	101473_at	1330.8	P
Tbc1d14	94403_at	710.3	P
Pcsk7	98022_at	582.5	M
LOC100505002	100377_f_at	37.1	A
Rfc2	160759_at	1982.8	P
Edn3	100766_at	-313.8	A
Pan2	161556_at	-139.2	A
Myb	92644_s_at	-22.4	A
Grk6	102040_at	1011.5	P
Nab2	100962_at	2316.5	P
Pla2g7	101923_at	700.1	P
Masp2	98481_at	160.4	A
Mesdc2	162231_r_at	56.1	A
Akap9	93464_at	30.6	A
Lyrm2	102368_at	640.7	P
B3galt4	102267_at	157.3	A
Tor3a	96533_at	307.4	P
Glyr1	93969_at	61.2	A
Itgb7	162193_f_at	152.6	A
Acat2	101006_at	2517.6	P
Ttr	95350_at	-37.2	A
Sox1	92342_at	-195.7	A
Znhit1	99147_at	2986.9	P
Napsa	101972_at	-285.4	A
Thra	99077_at	202.2	A
Nfic	92241_at	1962.2	P
Tmem68	104620_at	715.4	P
Dynlrb1	94863_r_at	2947.7	P
Slc2a8	101397_at	711.2	P
1700023D09Rik	97685_at	-2.3	A
Ctbp2	160979_at	925.3	P
Pag1	162437_at	-27.2	A
Foxl1	101185_at	1658	A
Clec3b	92224_at	8.7	A
Gm98	104266_at	-70.4	A
Gzmd	102688_f_at	-96.9	A
Tmem30a	160179_at	304	A
Clec4e	96551_at	-140.1	A
Nhsl2	161909_r_at	124.5	A
Ly6e	101487_f_at	29683	P
Eif3b	93973_at	5949.2	P
Sgip1	160934_s_at	234.6	P
Lmf1	102421_at	449.2	P
Rad23a	92410_at	646.9	P
Gns	161873_r_at	14.5	A
P4ha2	162188_f_at	501.3	A
Hiat1	160447_at	1265.7	P
Aldoa	160090_f_at	22597.4	P
Calml4	96203_at	49.7	A
Vax2	99817_at	-47.5	A
Zfp637	104361_at	771.4	P
Mccc1	94940_at	433.7	P
Nov	100507_at	125.7	A
Pole4	95122_g_at	208.5	P
Rfx2	102219_at	140.9	A
Aoah	99838_at	63.2	A
Zpbp	93955_at	-8	A
Srpr	103680_at	3576.8	P
Scg3	162237_f_at	-20.5	A
Rasip1	104146_at	-83.8	A
Gys1	98496_at	2268.5	P
0610010K14Rik	95635_g_at	1958.1	P
Zfyve16	96491_at	737	P
Bat4	101416_f_at	1397.9	P
Odf2l	160984_r_at	25.7	A
Arap3	160947_at	-178.2	A
Tbx15	100354_at	57.7	A
Cdk5rap3	96155_at	2120.8	P
Gjb3	104232_at	2135.2	P
Nbn	103805_at	361	P
Edem3	104114_at	1287	P
Tmem214	162455_f_at	44.5	P
Ryr1	100003_at	75.7	A
Klra3	93893_f_at	37.1	A
Prkar1b	94944_at	-2.7	A
4933426M11Rik	96614_at	2817.6	P
Tnnt1	101383_at	244.3	P
Atp6v1b2	92598_at	2657	P
Capza3	102301_at	-2	A
Kcna5	161775_f_at	10	A
1810063B05Rik	97514_at	841.5	P
Yy1	98767_at	980.8	P
Pura	103501_at	1123.8	P
Iqgap3	94784_at	1138.7	P
Polr2k	95003_at	3844.3	P
Cyp1b1	99979_at	2900.3	P
Ell2	103892_r_at	586.2	P
Traf4	162482_at	1455	P
Klhdc4	161130_f_at	204.7	A
Marcks	96865_at	1615.1	P
Snx1	94550_at	1641	P
Plaur	102663_at	1792	P
Gnb3	99238_at	-145.8	A
Sat1	96657_at	5282.5	P
Col8a1	100308_at	3666.1	P
Blvra	104124_at	809.1	P
F11r	103816_at	50.6	A
Sppl3	98908_at	2452.7	P
Rlim	104125_at	1364	P
Irf9	103634_at	1427	P
Pck1	160481_at	1	A
Apoa1bp	94032_at	5364.3	P
Mcm3	100062_at	1652.1	P
Gata3	100924_at	1265.7	P
Pcsk1	94694_at	103.3	A
Sh3bp1	92666_at	-753	A
Cyp2c39	98295_at	12.4	A
Arl2bp	98084_at	9466.9	P
Col5a1	101080_at	2298.3	P
Xpo7	102476_f_at	1458.7	P
Stmn1	97910_at	-137.7	A
1810030J14Rik	101386_at	121.1	A
Znfx1	102965_at	660.6	P
Rwdd4a	160990_r_at	506.3	P
Tie1	99936_at	-180.1	A
Kcnu1	99410_at	-50.3	A
Grin1	104684_at	338.7	A
Tfip11	103832_at	282.8	P
Ap3m1	97526_at	1218.2	P
Ptprm	92309_i_at	135.1	A
Igl-V1	100295_at	673.6	P
Ptprf	96272_at	83.3	A
Csnk1d	162001_f_at	42.8	P
Pla2g6	97965_at	43.3	A
Odz3	92500_at	-147.3	A
Hoxc6	99980_at	41.8	A
Zfp131	160588_at	739.5	P
Adam15	103588_at	650.1	P
Cct6a	160459_r_at	-189.2	A
Rpl32	160478_r_at	-62.6	A
Tsc1	103731_at	371	P
Ugp2	94481_at	958.1	P
St8sia4	102318_at	128.2	A
Ttc17	93148_at	669.1	P
Got2	161995_r_at	74.5	A
Hadh	95485_at	1984.7	P
Lypla1	101946_at	2776.9	P
Eif4g3	96850_at	718.6	P
Suds3	98069_s_at	918.8	P
Lhx9	93643_at	-87.6	A
Zfand5	160321_at	4196.3	P
Papss2	96713_at	-12.6	A
Sdc1	161370_f_at	1016.2	P
Decr1	160711_at	1213.2	P
Nup50	93046_at	1699	P
Cdca7l	103212_at	813.9	P
Atp7a	160609_at	529.1	P
Flt4	104416_at	280.4	A
Strn4	104068_at	283.4	A
Ighv14-2	92740_at	-63.2	A
Cd44	103005_s_at	3353.5	P
Hoxd1	98820_g_at	30.4	A
Elane	100755_at	173.3	A
G3bp2	94913_at	2843.8	P
Il5	98374_at	114.6	A
Josd1	161729_f_at	248.7	A
Slc7a6	100417_at	707.1	P
Sec14l2	96758_s_at	511.2	P
Rab4a	101921_at	577.8	P
Hnrnpab	94896_at	2025.1	P
Prl6a1	93628_at	114.8	A
Tgoln1	99143_at	2265.8	P
Uhrf1	99564_at	2362.1	P
Colq	100389_at	833.9	M
Pdlim1	100554_at	-106.6	M
Car6	160647_at	-234.4	A
2310003F16Rik	95408_at	3893.9	P
Il6ra	104268_at	683.5	P
Dlgap5	98489_at	784.4	P
Kin	160842_at	193.2	P
Nop56	162433_f_at	35.1	A
Smc3	102853_at	748.6	P
Pramel4	103463_at	-23.2	A
Atg2a	103988_at	1122.7	M
Srsf11	96609_at	2184.9	P
Taf1d	94476_at	18.8	A
Ube2d3	103754_at	850.8	P
Cdk16	100093_at	2739.4	P
Elavl2	92317_at	12.8	A
Cox8b	160851_r_at	300.9	A
2310036O22Rik	95086_at	3372.2	P
Tpm4	95543_at	4811.5	P
Gnb2	96911_at	8069.2	P
Gpr27	97151_at	1309.7	A
Dynlrb1	94862_i_at	4916.2	P
Cdkn2c	160638_at	2412.5	P
Prol1	101139_r_at	-25	A
Vcam1	92559_at	70.8	A
Gldc	95603_at	35.4	A
Gabpa	102981_at	235.5	P
Ganab	97516_at	2747.1	P
Rabggta	93851_at	102.2	M
Rhot1	95438_at	1414.3	P
Ccr1l1	101733_at	52.5	A
Zfp42	98414_at	-31.6	A
Krt36	161052_r_at	-3589.9	A
Cyp19a1	101200_at	11.1	A
Abr	160762_at	2193.8	P
Use1	99187_f_at	881	P
Crygc	96586_at	-166.9	A
Hnrnpk	94041_at	2512.1	P
Ltb4r1	103266_at	-194.3	A
Gpx5	161986_f_at	155	A
Eftud1	103603_at	90.6	A
Rab3d	97415_at	429.8	P
Krt35	98997_f_at	-207.2	A
Rptn	94732_at	81.8	A
Stk16	93272_at	1238.1	P
Scd1	94057_g_at	7820	P
Clk4	101936_at	1139.9	P
Fh1	99148_at	3944.9	P
BC037034	103738_at	693	A
Uba2	96701_at	4167.9	P
Junb	102362_i_at	3145.4	P
Haus4	97391_at	211.3	A
Foxb1	94687_at	-115.3	A
Gtf3c1	97354_at	1264.3	P
Gyk	97525_at	523.3	P
Strbp	103329_at	132.3	A
Cycs	98132_at	1024.2	P
Recql	160741_at	345.3	A
Ofa	101153_at	-19.7	A
Dhcr24	160369_at	120.7	P
Mat2b	94468_at	228.9	P
Mff	95140_at	2636.8	P
Sh2b1	101843_at	508.6	A
Tnp2	101534_at	-893	A
Crcp	103334_at	575.8	P
Cyp2s1	104550_at	-58.8	A
Ccrl1	93719_at	75.1	A
Dlk1	101975_at	496.7	P
Tmem129	161542_r_at	505.2	A
Pdia5	96831_at	717.9	P
Pbx1	94803_at	345.7	P
Akr1a4	96888_at	16031.7	P
Ktn1	97976_at	541.4	P
Gm4736	93649_f_at	-423.7	A
Clp1	160672_at	633.6	P
Ndufs5	99593_at	5822.9	P
Gabra6	92940_s_at	37.1	A
Kcmf1	95071_at	391.7	A
Map2k7	99037_at	3.1	A
Eya4	92453_at	36.6	A
Mid1ip1	95134_at	1294.9	P
C80719	96389_at	27.8	A
Ache	104650_at	-617	A
Sh3bgrl3	94220_at	92.2	A
Twsg1	102032_at	2607.2	P
Gzmg	161690_at	-16	A
1700037H04Rik	97210_at	936.8	P
Ddx27	95540_r_at	94.9	A
Rcc2	160206_at	744.9	P
Ttc39b	101222_f_at	1790.2	P
Reg3b	96009_s_at	112	A
Slc27a1	93486_at	3596	P
Il2rb	100764_at	270.7	A
Dusp2	92758_at	1065.2	P
Otud5	94770_at	539.9	P
Il5ra	97128_at	49.4	A
Matn1	102785_at	-33.1	A
Mtmr14	93419_at	487.4	P
Vdr	99964_at	1640	P
Cmas	98593_at	1435.6	P
Stra8	101194_at	-38.5	A
Il17d	98421_at	-75.2	A
Pacrg	160634_at	-31.4	A
Itga5	103039_at	1096.5	P
Pdgfa	94932_at	3894.1	P
Slc22a5	98322_at	105.8	A
Psmd6	160239_at	4725.3	P
