GENE_SYMBOL	ID_REF	VALUE	ABS_CALL
Arpc2	93288_at	10272.8	P
Thbs3	103869_at	306.9	A
Cwf19l1	162256_r_at	-286.8	A
Tomm70a	95431_at	403.2	P
Wnt8a	99361_at	-107.3	A
Abca2	104137_at	712.6	A
Tmem62	93179_at	84.5	P
Ltb4r1	103266_at	91.8	A
Slc25a1	162358_i_at	3512.8	P
Pea15a	100548_at	1177.7	P
Eps15	104367_at	930.8	P
Cpsf7	104574_at	1608.7	P
Ets1	94720_at	-267.5	A
5730469M10Rik	161735_r_at	242.7	A
Vav2	162035_f_at	-16.5	A
Irf3	99103_at	309.4	P
1110032A03Rik	104314_r_at	234.6	P
Mid2	103968_at	-34.2	A
Cit	93687_r_at	-203.5	A
Ern2	95329_at	-332.6	A
Trappc3	101514_at	2299.6	P
Pole3	162096_at	-3.7	A
Wipi2	95138_at	876.4	P
Gabra1	92938_at	-95.3	A
Cd40	92962_at	204.3	A
Ndufa11	96611_at	4518.8	P
Dolpp1	94373_at	1659.6	P
H2afy	160399_r_at	903.3	P
Cachd1	93467_at	341.3	P
Tfip11	103832_at	367.6	P
Hif1a	98629_f_at	8714.9	P
Mc5r	99896_at	710.6	P
Mmp24	160665_at	-439.6	A
C80913	161431_i_at	-139.3	A
Arhgdig	102677_at	-78.2	A
1600014C10Rik	99422_at	-108.7	A
Dnajb6	96120_at	7360.5	P
Myoc	94122_at	-72.1	A
Dhfr	104547_at	355	P
Slc20a1	103065_at	1063	P
Epb4.1l2	101500_at	1199.9	A
Gja1	100064_f_at	6643.7	P
Mafb	102204_at	-16.3	A
Cnot7	160401_r_at	106.1	M
Psenen	94249_at	909	P
Pklr	101471_at	-96.4	A
Decr1	160711_at	1277.9	P
Gstm2	161357_r_at	204	A
Qdpr	96948_at	1715.1	P
Pgk2	101388_at	85.6	A
Gla	102341_at	74.4	P
Dnajc3	102414_i_at	989.4	P
Tekt1	99545_at	23.7	A
Nphp1	98614_at	1196.3	P
Tmem30a	160179_at	161.9	A
Nckap1	95508_at	8332.2	P
Gdf11	101814_at	-44.5	A
Wdr48	96656_at	681.1	P
Aloxe3	97784_at	115	A
Myh2	92218_at	-69.9	A
Aldh2	96058_s_at	2919.1	P
Mmp11	100016_at	1719.4	P
Kif11	99541_at	1370.1	P
Eml5	99347_f_at	-7.7	A
Psmd10	103319_at	1061	P
Atg16l1	160581_at	249	A
Naga	103637_at	1390.6	P
Tgfbi	161157_r_at	-54	A
Lef1	103629_g_at	-221.9	A
Pde1b	93382_at	-40.5	A
Mast2	160938_at	1416.5	P
1110002B05Rik	96862_at	2774	P
Isyna1	162401_f_at	-259.6	A
Mkrn1	101069_g_at	1335.6	P
D1Ertd164e	95871_at	-8.7	A
Sec14l1	95665_at	1581.4	P
Zbtb17	99932_at	-757.8	A
Ddx1	93257_at	3724.8	P
Amotl2	160131_at	2372.9	P
Fbxw2	100056_at	2082.9	P
Fam136a	160955_at	783.8	P
Foxn2	93204_r_at	159.8	A
Utrn	92507_at	232	P
Smarcad1	98991_at	224.3	P
Ddr2	92969_at	1227	A
D8Wsu26e	94657_at	-16.5	A
Tnfrsf8	97571_r_at	-31.5	A
Ldhc	93103_at	-99.2	A
Uba3	92818_at	1553.3	P
Idh3b	95676_at	3.5	A
Ndufa10	160284_at	1112.4	A
Aldh3a1	162331_f_at	329.9	A
Tmem214	97400_at	71.1	A
Zfp207	92771_at	1984.3	P
Pbrm1	104218_s_at	295.5	P
Meis3	92753_at	476.5	A
Chek1	103064_at	871.1	P
Rev3l	103457_at	863.3	P
Nln	92230_at	136	A
Arl2	103854_at	1371.6	P
Arfip2	99497_at	1421.1	P
Rab4a	101921_at	694.5	P
D1Ertd259e	101606_at	167.9	A
Bmp2	102559_at	-45.2	A
Praf2	97341_at	1749.7	P
Clic4	94254_at	5783.8	P
Tfdp1	101959_r_at	6365.6	P
Cryge	97579_f_at	114.9	A
Lama2	92366_at	80.9	A
Plcg1	98290_at	445	A
Tbl3	96531_at	1258.2	P
Oxnad1	161374_f_at	21	A
Lrrn1	161045_at	152.8	A
Pts	160844_at	405.8	P
Vamp7	162113_r_at	-26.5	A
Nsun2	94452_g_at	2029.9	P
Syt3	92916_at	214.8	A
Akap7	96413_at	79.7	A
Mgll	97511_at	47.9	P
Pros1	104728_at	1083.8	P
Kcna4	101786_at	-60.8	A
Frat1	92695_at	73.7	A
Gm16517	160161_at	774.9	P
Cdh4	95370_at	-21.4	A
AA589418	101668_at	291.8	A
Egr1	98579_at	5868.2	P
BC018242	93004_r_at	753	P
AI314034	97178_at	827.1	A
Tspan13	95120_at	47.7	A
Snap91	100455_at	-64.8	A
Fntb	96218_at	163.4	P
Casp9	103711_at	201.3	P
Srp14	162477_r_at	262.7	A
Zfp68	95522_i_at	919.2	P
Dnm2	92351_at	-38.1	A
H2-Q5	95773_at	134.4	A
Plg	101985_at	142.4	A
Fos	161716_at	50.1	A
Etfa	96112_at	3016.1	P
Adcy4	95308_at	11.8	A
Gss	162246_r_at	851.5	A
Mll1	104568_at	347.2	P
Tub	98806_s_at	62.8	A
Ces1d	101538_i_at	-223.4	A
Tmx2	96649_at	1492.9	P
Nfia	92893_at	-117.9	A
Usp34	102647_g_at	2486	P
Ltbp3	160133_at	479.6	A
2610524H06Rik	102848_f_at	-109.8	A
Med12l	95916_at	-82.4	A
Adam2	162062_r_at	-40.6	A
4833442J19Rik	102233_at	189.3	A
Sox3	103301_i_at	126	A
Usp10	99639_at	2610.8	P
Iars2	97422_at	1491.5	P
Ptprb	92289_at	-16.5	A
Mrpl23	92646_at	3565.9	P
Ramp3	92368_at	266.7	A
Gkap1	160900_at	1151.6	P
2210415F13Rik	94914_at	157.4	P
Ptprc	101048_at	-75.9	A
Stx5a	96076_at	1725.6	P
Tap2	102873_at	177.3	A
Dhx40	160285_at	711.5	P
Hpx	98116_at	-32	A
Pitpnb	102697_at	666.9	P
Rars2	104305_at	1710.5	P
Ethe1	95660_at	2729.8	P
Cyp2d10	101287_s_at	-158.5	A
D17H6S56E-3	101277_at	-172.7	A
Fkbp5	94297_at	902.2	P
Mpv17	102202_s_at	585.2	P
Akap8	94390_at	275.6	P
Smagp	94423_at	-93.2	A
Hsp90ab1	95359_at	42596.3	P
Clk1	93274_at	2186.5	P
Efna5	99887_at	56.4	A
Rgl1	161260_f_at	-6.3	A
Car5a	98137_at	163.5	A
Mos	96521_at	-149.8	A
Pou3f2	99385_at	-142.1	A
Ublcp1	94865_at	1489.5	P
Ino80e	99949_at	972.5	P
Spock1	161054_at	335.9	A
1110004F10Rik	95411_at	5052.1	P
Nf2	92643_at	1121.3	P
LOC100039753	103847_at	-96.8	A
Tmem59	161667_r_at	222.5	A
Stam2	103286_at	822.8	P
Fam118b	160186_at	582.3	P
Ddb1	95684_at	-52.3	A
Sftpd	102648_at	142.8	A
Dynll1	96298_f_at	21749.8	P
H2-D4	101652_i_at	-635.7	A
Mapk8	104047_at	477	P
Ppp2r5d	101875_at	2203.8	P
Epha7	92905_at	22.1	A
Prdx1	97055_s_at	31396.1	P
Cd74	101054_at	261.7	A
D10Jhu81e	96757_at	785.6	P
Apoc4	101463_at	-211.2	A
Cx3cl1	98008_at	7269.2	P
Sec24b	102211_r_at	186.4	A
Ctdp1	160576_at	1011.3	P
Cst3	99586_at	20451.3	P
Ppih	160456_at	768.5	P
Usp4	161305_r_at	-14.2	A
Fjx1	160816_at	-130.4	A
Il4	92284_r_at	-129.9	A
Cdca4	96200_at	2224.5	P
Sf3b1	96777_at	1134.5	P
Ift172	102396_at	280.4	A
Gmip	93647_at	-332.2	A
Fxc1	99124_at	144.2	A
Rnf19b	103563_at	551.7	P
Nfatc3	102050_at	-324.4	A
Tceb3	101943_at	761.6	P
Ndufs4	92876_at	130.2	A
Bhmt	161404_at	-1092.7	A
Rad54l	98971_at	648.7	P
D2hgdh	160883_at	194.7	A
Crabp1	98108_at	-100.9	A
Tspy-ps	94103_at	-57.2	A
Rfc1	98336_s_at	63.9	A
Tyms-ps	100396_i_at	146.8	A
Ugt8a	98872_at	125.7	A
C79122	99818_at	73.6	A
Sh2d2a	100292_at	111.4	A
Papolb	161033_at	495.2	A
Rbms2	92517_at	562.7	P
Spred2	161070_at	588.9	P
Pkia	98005_at	443.3	P
Bmx	98840_at	-71.3	A
Pkm2	162032_f_at	13414.4	P
Peg3	101451_at	81.1	A
Emcn	93885_g_at	-24.5	A
Smarcad1	161920_r_at	274.2	P
Syt7	100365_at	273.4	A
Rbck1	161152_r_at	174.5	A
Mutyh	96558_at	-235.3	A
Mapkbp1	97054_at	192.1	A
Islr	99010_at	517	P
Herc4	100905_at	358.3	P
Acsm3	102192_r_at	120	A
Max	99095_at	1475.4	P
Sdccag3	103908_at	564.4	P
AA511254	97775_at	173.6	A
Mcl1	93093_at	2357.8	P
Ctnna2	92228_at	259.4	P
C77405	101691_s_at	-0.8	A
Slc22a12	102429_at	733.7	A
Cyct	92929_at	120.4	A
Myl7	100403_at	-99.4	A
Kctd10	94060_at	1636.7	P
Coq4	92261_at	124	P
Alg5	161066_at	148.8	A
Gsto1	97819_at	9615.5	P
Map2k5	103592_at	1209.5	P
Tigd5	104199_at	663.6	P
Crebbp	95886_g_at	270.9	A
Pdk1	100977_at	2248.9	P
Ezh2	99917_at	1535.5	P
Chi3l1	99952_at	37.8	A
Zfp639	102964_at	713.7	P
Kif2c	160755_at	1607.7	P
Mllt3	103925_at	538.3	P
Htatsf1	160669_at	1398.3	P
Nup62	160167_at	3508	P
Sf1	161894_r_at	174.9	A
Gpam	101867_at	439	P
Folr1	162302_f_at	2.4	A
Igk-V1	101656_f_at	-29	A
D13Ertd608e	95532_at	-199.3	A
Ppl	102223_at	775.8	P
Ubap2l	96577_i_at	180.5	P
Ptp4a2	100595_at	2655.7	P
Itm2b	101123_at	8224.5	P
Adcy3	160870_at	599.3	A
Ndufaf4	96756_at	356.2	A
Ccdc80	160298_at	1025.4	P
Foxf2	99846_at	770.3	P
Klk1b21	162456_f_at	-287.6	A
Zdhhc5	96018_r_at	570.9	P
Plxna3	102933_at	1172.7	P
Mtx2	160076_at	2984.8	P
Rhoj	104697_at	640.1	P
Zfp771	93707_f_at	165.4	A
Ahcy	96024_at	5949.7	P
D10Wsu52e	101960_at	2077.3	P
S1pr1	161788_f_at	271.2	P
Anxa1	93037_i_at	3806.7	P
Rxrg	92237_at	-279.6	A
Mapk10	100470_at	425.2	P
Lalba	92994_at	-200.3	A
Sec11a	99655_at	2876.1	P
Kif20a	161856_f_at	3736.9	P
Hmox1	160101_at	3686.5	P
Pnpt1	99194_at	355.1	P
Adig	96237_at	72.2	A
Gnaq	99981_at	192.7	A
Aldh1a1	100068_at	119.3	A
Gstm5	100629_at	588.4	P
Klhdc2	95622_at	1700.7	P
Get4	99447_at	286.8	A
Tsc1	103731_at	208.3	P
Cox5a	160438_at	282.8	A
Pou2f1	102893_at	306.8	P
B3gat3	94407_at	399.7	A
Deaf1	96171_at	97.4	A
Atp6v0e	94301_at	5790	P
Plagl1	92502_at	22.5	A
Cma1	102406_at	84.6	A
F10	103977_at	109.6	A
Hic1	96994_at	-533.2	A
Tnfrsf1a	92793_at	2441.3	P
Tmub2	94417_at	514.5	P
Pkhd1	103984_at	-20.5	A
Kcnma1	97759_at	64.8	A
Otc	94414_at	-40.1	A
Bat5	99652_at	2854.5	P
Rps6kc1	102875_at	75.1	A
Mafg	96147_at	381.9	A
Sprr2e	100723_f_at	507.9	A
Ear5	101716_at	12.8	A
Tfdp1	97565_r_at	295	P
Resp18	99442_at	131.2	P
Lyl1	100468_g_at	-68.6	A
Krtap3-1	97470_at	-351.6	A
Fubp1	160988_r_at	234.6	A
Stmn3	160170_at	12.2	A
Hoxa1	95297_at	81.8	A
Ksr1	92765_s_at	-650.4	A
Neurod2	98808_at	110.1	A
Ap2s1	96638_at	543.8	A
Ap2s1	96639_at	-67.8	A
Cacna1c	98386_s_at	655	P
Htr1d	101764_at	325.2	A
Por	99019_at	1380.9	P
Cts7	97678_r_at	32.7	A
Sar1b	94870_f_at	2081.4	P
H2-K1	97700_at	234	A
Mdfi	100434_s_at	-222.1	A
Gns	98931_at	1330.4	P
Keap1	93601_at	234.3	A
Mark2	99459_f_at	165.1	A
Rdh13	161882_f_at	32.5	A
Ruvbl1	99537_at	2569.4	P
D2Wsu81e	100054_s_at	410.8	P
Ptch2	96557_at	-81.5	A
Clcn3	102786_at	345	P
Gria2	92946_f_at	-105.6	A
Gm2426	96967_at	32.5	A
Ttc39b	161306_r_at	-85.6	A
2010107E04Rik	97512_at	9520.6	P
Btg4	98583_at	277.6	P
Pld4	103299_at	4.8	A
C79468	95984_at	-51.2	A
Psg-ps1	97087_f_at	-81.4	A
Ccr1l1	101733_at	42.8	A
Glce	103739_at	2007.3	P
Reg3a	161642_f_at	30.2	A
Akap1	97369_g_at	546.8	P
Dlx4	98873_at	-386.1	A
Gzmm	95363_at	61.8	A
Ywhae	160485_r_at	1812.5	P
Bag2	160962_at	1488.8	P
Eif5a	95697_at	-232.2	A
Ptk2	161982_at	223.3	M
Cox8b	160851_r_at	74.3	A
Tcirg1	103205_at	629.9	P
Ankib1	97438_r_at	263.1	A
Scand1	95154_at	0.3	A
Pnkd	100963_at	480	P
Dusp6	161536_r_at	155.8	P
Tssk1	103360_at	14.5	A
Lrmp	101835_at	-491	A
Snrpe	97200_f_at	7855.4	P
R3hdm1	103712_at	997.4	P
Clta	100579_s_at	5636.8	P
Ifnab	101317_f_at	-81.4	A
Rps15a	93730_at	28086.5	P
Otud7b	96590_f_at	342.9	A
Aldh7a1	161783_at	-91.7	A
Pdzk1	97288_at	12.7	A
Atp5d	161047_at	-8.5	A
Ctbp1	101081_at	5973	P
Rhoa	101111_at	656.4	A
Hnf4a	92713_at	-193.4	A
Fcrla	95284_at	35.8	A
Ccdc96	161577_f_at	-23.8	A
Tox4	104456_at	147.4	P
Pim3	96841_at	606.3	P
Wdsub1	92421_at	316	A
4922502D21Rik	160505_at	-43.9	A
Comtd1	160590_r_at	150.6	A
Prl3c1	92274_at	34.2	A
Apc2	102582_at	-246.5	A
Cnga2	101181_at	59	A
Tpr	104192_at	146.1	P
Map3k11	161658_at	-296.2	A
Prr15	92457_at	-125.8	A
Casp12	92488_at	872.6	P
Emr1	161377_at	110.1	A
Wls	101001_at	3671.9	P
Aimp1	92578_at	4958.8	P
Hnf1b	101396_at	119.7	A
Hspa2	99816_at	-60.1	A
Hk2	94375_at	521	P
Gapdh	AFFX-GapdhMur/M32599_M_at	59580.4	P
Mobp	99047_at	420.7	A
Cpxm2	102226_at	2.6	A
Hspb8	162448_f_at	31.5	A
Sox18	104408_s_at	-7.2	A
Ddc8	92455_at	-87.4	A
Papola	97996_at	111.8	P
Atf3	161645_r_at	-1111	A
Fut9	95328_at	-16.3	A
Foxh1	97789_at	-780.1	A
Mms19	96177_at	537.4	P
Chpf	97387_at	2506.2	P
Fut8	98143_at	1346.5	P
Magel2	92681_at	2.3	A
Ifrd2	104760_at	1282.2	P
Kcnab2	102892_at	103	A
Tbxas1	92387_at	463.7	A
Pnpo	94921_i_at	-9.2	A
Hoxb6	103445_at	577	A
Zfp93	92990_at	82.6	A
Slc17a1	96077_at	-55.7	A
Tmem43	98633_at	4467.6	P
Rbm39	93267_at	2490	P
Clcn3	94464_at	393	P
BC017643	160512_at	1533.6	P
Slc35c2	103877_at	627.1	P
Ebp	96627_at	4670.5	P
Eef1a2	94429_at	1533.6	A
Dnmt1	101445_at	2714	P
Sirt3	160869_at	232.4	A
Tshr	98328_at	38.2	A
Cbfa2t2	98371_at	-151.2	A
2510022D24Rik	160810_r_at	641.1	A
Thra	92348_at	4734.2	P
Ebna1bp2	96297_at	1265	P
Ssu72	93533_at	1490	P
Zkscan3	96327_at	1007.6	P
Adrb3	161900_f_at	192.1	P
Flt3	95296_r_at	467.2	P
Fdft1	97518_at	3734.4	P
Klf3	100010_at	601.4	P
Padi2	103526_at	386.9	A
Dlg3	160892_at	334.7	P
Vamp4	93191_at	216.4	P
Car1	98098_at	-227.5	A
Smad1	102984_g_at	2166.1	P
Spsb2	103993_at	618.7	P
Gmfg	97384_at	85.8	A
Fubp1	94395_at	228.1	A
Smarcd2	161965_r_at	-277.7	A
Ndufb2	95131_f_at	8441.3	P
Ltv1	160521_at	185	P
Ddx50	92226_at	2127.8	P
Serpinc1	96846_at	-111.3	A
Rem1	93855_at	43	A
Sh3bgr	161935_r_at	118.1	A
Gjb6	94391_at	13.1	A
Nefl	103575_at	13.7	A
Naa40	160191_at	341.3	A
Akp3	102147_at	36.9	A
Dazap2	94454_at	10348.3	P
Akr1a4	96888_at	19329.6	P
Snrpa1	101506_at	845.5	P
Gas2	94337_at	-31.3	A
Adm	102798_at	65.3	A
Pde6g	97732_at	-21.8	A
Pax2	99809_at	116.8	A
Bach1	94415_at	532.8	P
Fxyd7	99508_at	-555.3	A
Pla2g5	101328_at	110.5	A
Acaa1a	160482_at	2320.9	P
Atl2	104745_at	1527.3	P
Ccl25	101403_at	156.6	A
Ipo4	95035_at	1475.6	P
Lgtn	101409_at	1066.1	P
Pou5f1	103075_at	75.6	A
Ptx3	92731_at	4959.7	P
Sri	96004_at	3467.1	P
1110008P14Rik	96709_at	7769.3	P
Tuba1b	98759_f_at	45997.1	P
Parm1	92971_at	74	A
Prkg2	98368_at	589.4	P
Gmnn	160069_at	1739.9	P
Itfg1	93529_at	1722.2	P
Acaa1b	102004_at	-391.3	A
Nkiras2	92584_at	474.7	A
Sp100	101847_at	129.6	P
Ocm	101174_at	235.5	A
Bag2	161129_r_at	1588.4	P
Cat	161877_f_at	564.5	A
Hspd1	93277_at	10060	P
Vamp2	98925_at	-52.4	A
6820431F20Rik	161462_r_at	8.9	A
2610001J05Rik	162419_r_at	9.1	A
Ptprk	161371_r_at	75.7	A
LOC100046359	100360_f_at	470.5	A
Fam111a	161142_at	16.7	A
Slc4a1	101077_at	255.8	P
Mef2d	104241_at	1612.4	P
Trpc6	99909_at	-145.3	A
Psmg2	99129_at	937.9	P
Cxcl10	93858_at	72.2	A
Ctf1	161479_f_at	-91	A
Fbxo21	104109_at	-38	A
Stx3	100498_g_at	-43.7	A
Mrpl42	96355_at	237.7	A
Bcan	92700_at	-707.5	A
Trappc5	94554_at	-88.4	A
Plk2	92310_at	2821.5	P
Phlda1	160829_at	1177.3	P
Tspan33	104398_at	12.1	A
Polr1d	98081_at	1712.7	P
Rnf181	101971_at	2894.6	P
Klf6	98083_at	2025.6	P
Rpl22	92857_at	532.6	P
Zfp503	161741_r_at	733.2	P
Tnks2	102912_at	609.2	P
Il10	AFFX-MurIL10_at	41	A
Cel	99939_at	307.4	A
Lrp1	101073_at	3617.4	P
Dach1	94179_at	64.4	A
Ola1	160166_r_at	818.9	P
Dsp	94247_at	181.8	A
Col8a1	100308_at	12474.1	P
Cadps	92988_i_at	46	A
LOC630348	93904_f_at	56	A
A030009H04Rik	160905_s_at	-65.5	A
Abhd8	161243_f_at	144.9	A
Ndufs2	93972_at	4466.5	P
Cd34	97773_at	-45.4	A
Mbl2	97427_at	385.7	A
Grik2	98864_s_at	40.8	A
Rpl10	98342_at	42564.1	P
Cdk18	96128_at	553	P
Foxm1	98306_g_at	2626.6	P
Bcl2	98870_at	549.4	A
H19	93028_at	163.4	M
Rfc5	95612_at	2598.4	P
Paip2	95743_at	4230.2	P
Pdcd5	93968_at	5521.6	P
Phc1	100992_at	593.9	P
Cyth3	103434_at	256.5	P
Fshr	101810_at	289	A
1110001J03Rik	94907_f_at	4021.6	P
Rsu1	101584_at	7483.2	P
3230401D17Rik	160200_at	574	P
Fkbpl	102206_at	267.7	A
Ttl	95314_at	-64.9	A
Clec11a	103244_at	504.6	A
Cyp3a13	99463_at	126.3	M
Ube2f	160491_at	273.6	A
Tnfrsf17	94190_at	177.1	A
Prkrir	99975_at	2453.1	P
2010010I01Rik	97088_at	-26.4	A
Pfdn2	102252_at	1142.9	P
Cdk11b	99961_s_at	426.3	P
Lhx9	93644_at	-167.7	A
Dnajb5	102620_at	-102.7	A
St6galnac6	100369_at	92.3	A
Slc35a4	160224_at	-68.6	A
Entpd5	92561_at	-33.6	A
Map3k3	104074_at	782.5	P
Ces1c	101537_at	-18.4	A
Kdm5d	100272_at	-2.5	A
Fcgr1	101793_at	-575.9	A
Cyp21a1	93225_s_at	1282.7	P
Sqrdl	94515_at	798.3	P
Tmed3	96708_at	3840.6	P
Gm9937	95309_at	142.7	A
Cox6a1	99631_f_at	18568	P
Pnpla2	96348_at	1883.3	P
Irf5	93425_at	559.8	P
AA408954	100747_at	54.2	A
Mucl1	101636_at	-48.3	A
Prpf8	98574_at	3010.6	P
Cdadc1	103251_at	308.2	P
Nt5c3l	162046_at	-94.2	A
Ccs	162382_f_at	176.6	A
Aqr	104549_at	1362.6	P
Asxl1	104261_at	516.3	A
Smpd1	100099_at	3673.6	P
Pltp	100927_at	304	A
2810449G22Rik	96527_at	230.6	A
Pdha2	99542_at	81.1	A
Rgs6	94568_at	132	A
Ctr9	100460_at	697.1	P
Socs3	92232_at	3409.1	P
Zfp37	161605_f_at	-69.7	A
Cpd	104467_at	1282	P
Dck	98071_f_at	3282.2	P
Sema3b	99460_at	-135.1	A
Camsap1	103316_at	226.5	A
Aprt	93282_at	-833	A
Rtn2	104607_at	-180.2	A
Adcy2	103241_at	-476.8	A
Nqo1	94350_f_at	134.4	A
Nppb	104184_at	100.3	M
Aqr	103950_at	111.8	A
Zfand2a	161376_f_at	257.9	P
Atp5g1	161324_r_at	-446.5	A
Rps28	100758_at	49025.6	P
Nfkbib	99982_at	888.1	P
Atf6	104215_at	180.9	A
P2rx7	101712_at	634.2	A
Selplg	103488_at	109.9	A
Kcnk2	104652_at	435.3	P
Nbeal2	95961_at	-440.3	A
Psap	97560_at	1464.9	P
Mapk13	160763_at	4.4	A
Ccbl2	103391_at	230.1	A
Gstm5	161722_f_at	-117.3	A
Etfdh	97869_at	469	P
Usf1	93656_g_at	675.2	A
Plagl1	92501_s_at	-98.2	A
Hiat1	160447_at	1103.7	P
Mrps16	94866_at	254.2	P
1110038D17Rik	95119_at	563.7	P
Cdkl2	160623_at	53	A
Pygb	97489_at	1213.2	P
Tirap	103693_at	118.9	A
Ahsg	99862_at	-232.8	A
Ddx19a	99025_at	1055.7	P
Cd6	92203_s_at	-70.1	A
Triap1	97277_at	1162.6	P
Mdn1	104730_at	257.2	A
Rbmx	97848_at	10.2	A
Tbx2	161146_r_at	118.5	A
S100a1	95452_i_at	123.2	A
Tmem134	95090_at	4249.6	P
Iqgap3	94784_at	1442.7	P
Txlng	99343_at	114.7	A
Acp1	161659_f_at	182.7	A
Krt6b	94316_at	-149.5	A
Cstf2	104399_at	1026.1	P
Ptgr1	98440_at	3630	P
Lsmd1	161860_f_at	849.9	P
Arnt2	92910_at	-157.8	A
Arsa	161286_f_at	352.1	A
Gh	92783_at	2126.5	P
Fbxw11	160764_at	2044.4	P
Fgfr1op2	96692_at	915.7	P
Myo1b	98409_at	58.2	A
Crhr2	98395_at	-52.1	A
Rrh	100752_at	-112.6	A
Ubr4	161314_r_at	-0.5	A
Slc48a1	94504_at	3368.3	P
D2Wsu81e	162033_f_at	540.7	P
Grik1	93132_at	-74.2	A
Nid2	93563_s_at	-75.2	A
Ids	99883_g_at	1454	A
Anp32b	96891_at	14565.7	P
Wdr26	160130_at	1891.4	P
Dpep3	161474_r_at	534.8	P
Atg13	98875_at	608.3	P
Pik3ca	104461_at	492	P
Pdyn	161987_at	141.1	A
Rab17	92329_at	-19.1	A
3110002H16Rik	160433_at	608.1	P
Ndufa8	93531_at	5719.1	P
Uhrf1	99564_at	3365	P
Ramp2	99444_at	-29	A
Hnrnph2	94832_at	670	P
Ptprj	92984_g_at	1.2	A
Sdf2	101967_at	1396.3	P
Lxn	96065_at	1881.7	P
Acp6	162336_r_at	-223.5	A
Zfp688	103631_at	465.7	P
Ank1	100439_i_at	545.2	P
Pag1	162437_at	-32.7	A
F2rl3	94191_at	-165.4	A
Mycn	103048_at	93	A
Mapre2	102037_at	326.8	P
Tapbp	100154_at	4255.5	P
Polr3d	160650_at	125.5	A
F8	94799_at	30.1	A
Ccdc90b	103874_r_at	82.9	M
Ppfia4	103943_at	-45.5	A
Bmp10	101815_at	272.5	A
Fam108a	96242_at	248.5	A
Svil	104360_at	3824.6	P
Larp4b	98912_at	1005.4	P
Il2	102705_at	-204.2	A
Hsd17b11	102370_at	800.1	P
Kcna6	94719_at	-78.8	A
Mat2a	160362_at	2709.7	P
Snrnp27	99651_at	2035.5	P
Srsf6	160182_at	5148.5	P
Col11a2	103616_at	94	A
Bmp8b	101657_at	-292.9	A
Col22a1	103730_at	-15.2	A
Ghrh	160910_at	55.8	A
Cideb	102329_at	-18.9	A
Dnajc13	94422_at	753.3	P
Lefty1	162480_f_at	28.8	A
Phxr1	101705_at	-16.4	A
Sox11	93669_f_at	-8.6	A
6330403K07Rik	95559_at	-159.4	A
Rae1	160466_at	2306.8	P
Derl1	93982_at	2665	P
Rab10	160149_at	3519.7	P
C77681	95967_at	69.9	A
Dub1	100680_at	123.9	P
Runx2	161378_r_at	543.6	A
Peg3	96765_at	372.8	A
C1qtnf1	161549_f_at	-66.6	A
Casc3	98448_at	45.4	A
Hexa	162488_at	53.5	A
4933407C03Rik	103748_at	1355.6	P
Hoxd3	98367_at	300.9	A
Nsun2	161805_r_at	-255.9	A
Dtymk	98619_at	1742.6	P
Fam33a	160987_r_at	9	A
Pcgf2	103718_at	-89	A
Scgb1a1	94291_at	-75.4	A
Ptprf	96272_at	129.9	A
Abcc6	93407_at	79.8	A
Coro1b	98928_at	2537.5	P
Sbf2	104427_at	839.4	P
Theg	93897_at	-107.6	A
Pcmt1	94348_f_at	1334.3	P
Nkx2-2	92747_at	82.3	A
Dsc2	103506_f_at	93.6	A
Cry1	161225_r_at	94.8	P
Dcun1d5	96647_at	1959.4	P
Col5a2	92567_at	62	A
Kat2b	104070_at	3055.3	P
Tiparp	93985_at	766.9	P
Celsr2	92363_at	-531.4	A
Nek4	93210_g_at	133	P
Ccdc50	104055_at	-1.2	A
LOC676201	101641_at	-103.6	A
Rprd1b	161532_f_at	151.8	M
Nr2f6	104554_at	1451.7	P
Ly86	94425_at	-6.1	A
Hiatl1	98917_at	858.2	P
Ccdc130	104485_at	-209.2	A
Ctsb	95608_at	332.8	P
Lmo7	93451_at	2188.8	P
Lin7c	161086_at	507.1	P
Rcn1	160896_at	3623.3	P
Itih1	98014_at	-169.7	A
Exo1	92244_at	315.9	P
Cacna2d1	104510_at	43.7	A
Metap1	161413_f_at	20.4	A
Apbb2	161163_at	170.1	A
Pfn2	93567_at	-45.3	A
Smr3a	102739_s_at	-57.3	A
Timm8a2	101693_f_at	-275	A
Sdc4	98590_at	1061.2	P
Mtap7d1	161698_f_at	2403.1	P
Gltscr2	94022_at	2397.2	P
Sra1	160323_at	1666.5	P
Gart	100066_at	2157.2	P
Acbd6	104346_at	673.8	M
Hspa1b	100946_at	2198.8	P
Esr1	93947_g_at	-284.5	A
C77027	97137_at	-300.7	A
Cdh4	95371_g_at	95.9	A
Tmed8	97653_at	-302.9	A
Pam	100496_at	646.4	A
Rae1	161455_r_at	1211.1	P
Coq7	93582_at	802.4	P
Stx2	104482_at	1378.1	P
Hdc	93328_at	4	A
Barx1	92514_at	-72.7	A
Col2a1	95410_s_at	228.4	A
Dnahc8	95299_at	-277.9	A
2610039C10Rik	160784_r_at	200.9	P
BC023829	103756_at	1059.6	P
Hes3	97156_at	-92.8	A
Rras	94394_at	1158.3	P
Akap8l	101947_at	121.8	A
Exosc4	97517_at	1921.3	P
Ptprr	162209_r_at	0.3	A
Alox12e	102269_at	-179.6	A
Lrrc59	94486_at	10190	P
